language_code,infinitive,mood,tense,pronoun,conjugated_form,batch,review_status,source_note
FR,comprendre,Subjonctif,Subjonctif imparfait,vous,comprissiez,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,comprendre,Subjonctif,Subjonctif imparfait,ils (elles),comprissent,1,reviewed,prendre-family irregular paradigm; QA recommended
FR,penser,Indicatif,Présent,je,pense,1,reviewed,
FR,penser,Indicatif,Présent,tu,penses,1,reviewed,
FR,penser,Indicatif,Présent,"il (elle, on)",pense,1,reviewed,
FR,penser,Indicatif,Présent,nous,pensons,1,reviewed,
FR,penser,Indicatif,Présent,vous,pensez,1,reviewed,
FR,penser,Indicatif,Présent,ils (elles),pensent,1,reviewed,
FR,penser,Indicatif,Futur,je,penserai,1,reviewed,
FR,penser,Indicatif,Futur,tu,penseras,1,reviewed,
FR,penser,Indicatif,Futur,"il (elle, on)",pensera,1,reviewed,
FR,penser,Indicatif,Futur,nous,penserons,1,reviewed,
FR,penser,Indicatif,Futur,vous,penserez,1,reviewed,
FR,penser,Indicatif,Futur,ils (elles),penseront,1,reviewed,
FR,penser,Indicatif,Passé composé,je,ai pensé,1,reviewed,
FR,penser,Indicatif,Passé composé,tu,as pensé,1,reviewed,
FR,penser,Indicatif,Passé composé,"il (elle, on)",a pensé,1,reviewed,
FR,penser,Indicatif,Passé composé,nous,avons pensé,1,reviewed,
FR,penser,Indicatif,Passé composé,vous,avez pensé,1,reviewed,
FR,penser,Indicatif,Passé composé,ils (elles),ont pensé,1,reviewed,
FR,penser,Indicatif,Imparfait,je,pensais,1,reviewed,
FR,penser,Indicatif,Imparfait,tu,pensais,1,reviewed,
FR,penser,Indicatif,Imparfait,"il (elle, on)",pensait,1,reviewed,
FR,penser,Indicatif,Imparfait,nous,pensions,1,reviewed,
FR,penser,Indicatif,Imparfait,vous,pensiez,1,reviewed,
FR,penser,Indicatif,Imparfait,ils (elles),pensaient,1,reviewed,
FR,penser,Conditionnel,Conditionnel présent,je,penserais,1,reviewed,
FR,penser,Conditionnel,Conditionnel présent,tu,penserais,1,reviewed,
FR,penser,Conditionnel,Conditionnel présent,"il (elle, on)",penserait,1,reviewed,
FR,penser,Conditionnel,Conditionnel présent,nous,penserions,1,reviewed,
FR,penser,Conditionnel,Conditionnel présent,vous,penseriez,1,reviewed,
FR,penser,Conditionnel,Conditionnel présent,ils (elles),penseraient,1,reviewed,
FR,penser,Impératif,Impératif,je,-,1,reviewed,French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,penser,Impératif,Impératif,tu,pense,1,reviewed,
FR,penser,Impératif,Impératif,"il (elle, on)",-,1,reviewed,French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,penser,Impératif,Impératif,nous,pensons,1,reviewed,
FR,penser,Impératif,Impératif,vous,pensez,1,reviewed,
FR,penser,Impératif,Impératif,ils (elles),-,1,reviewed,French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,penser,Subjonctif,Subjonctif présent,je,pense,1,reviewed,
FR,penser,Subjonctif,Subjonctif présent,tu,penses,1,reviewed,
FR,penser,Subjonctif,Subjonctif présent,"il (elle, on)",pense,1,reviewed,
FR,penser,Subjonctif,Subjonctif présent,nous,pensions,1,reviewed,
FR,penser,Subjonctif,Subjonctif présent,vous,pensiez,1,reviewed,
FR,penser,Subjonctif,Subjonctif présent,ils (elles),pensent,1,reviewed,
FR,penser,Indicatif,Passé Simple,je,pensai,1,reviewed,
FR,penser,Indicatif,Passé Simple,tu,pensas,1,reviewed,
FR,penser,Indicatif,Passé Simple,"il (elle, on)",pensa,1,reviewed,
FR,penser,Indicatif,Passé Simple,nous,pensâmes,1,reviewed,
FR,penser,Indicatif,Passé Simple,vous,pensâtes,1,reviewed,
FR,penser,Indicatif,Passé Simple,ils (elles),pensèrent,1,reviewed,
FR,penser,Subjonctif,Subjonctif imparfait,je,pensasse,1,reviewed,
FR,penser,Subjonctif,Subjonctif imparfait,tu,pensasses,1,reviewed,
FR,penser,Subjonctif,Subjonctif imparfait,"il (elle, on)",pensât,1,reviewed,
FR,penser,Subjonctif,Subjonctif imparfait,nous,pensassions,1,reviewed,
FR,penser,Subjonctif,Subjonctif imparfait,vous,pensassiez,1,reviewed,
FR,penser,Subjonctif,Subjonctif imparfait,ils (elles),pensassent,1,reviewed,
FR,chercher,Indicatif,Présent,je,cherche,1,reviewed,
FR,chercher,Indicatif,Présent,tu,cherches,1,reviewed,
FR,chercher,Indicatif,Présent,"il (elle, on)",cherche,1,reviewed,
FR,chercher,Indicatif,Présent,nous,cherchons,1,reviewed,
FR,chercher,Indicatif,Présent,vous,cherchez,1,reviewed,
FR,chercher,Indicatif,Présent,ils (elles),cherchent,1,reviewed,
FR,chercher,Indicatif,Futur,je,chercherai,1,reviewed,
FR,chercher,Indicatif,Futur,tu,chercheras,1,reviewed,
FR,chercher,Indicatif,Futur,"il (elle, on)",cherchera,1,reviewed,
FR,chercher,Indicatif,Futur,nous,chercherons,1,reviewed,
FR,chercher,Indicatif,Futur,vous,chercherez,1,reviewed,
FR,chercher,Indicatif,Futur,ils (elles),chercheront,1,reviewed,
FR,chercher,Indicatif,Passé composé,je,ai cherché,1,reviewed,
FR,chercher,Indicatif,Passé composé,tu,as cherché,1,reviewed,
FR,chercher,Indicatif,Passé composé,"il (elle, on)",a cherché,1,reviewed,
FR,chercher,Indicatif,Passé composé,nous,avons cherché,1,reviewed,
FR,chercher,Indicatif,Passé composé,vous,avez cherché,1,reviewed,
FR,chercher,Indicatif,Passé composé,ils (elles),ont cherché,1,reviewed,
FR,chercher,Indicatif,Imparfait,je,cherchais,1,reviewed,
FR,chercher,Indicatif,Imparfait,tu,cherchais,1,reviewed,
FR,chercher,Indicatif,Imparfait,"il (elle, on)",cherchait,1,reviewed,
FR,chercher,Indicatif,Imparfait,nous,cherchions,1,reviewed,
FR,chercher,Indicatif,Imparfait,vous,cherchiez,1,reviewed,
FR,chercher,Indicatif,Imparfait,ils (elles),cherchaient,1,reviewed,
FR,chercher,Conditionnel,Conditionnel présent,je,chercherais,1,reviewed,
FR,chercher,Conditionnel,Conditionnel présent,tu,chercherais,1,reviewed,
FR,chercher,Conditionnel,Conditionnel présent,"il (elle, on)",chercherait,1,reviewed,
FR,chercher,Conditionnel,Conditionnel présent,nous,chercherions,1,reviewed,
FR,chercher,Conditionnel,Conditionnel présent,vous,chercheriez,1,reviewed,
FR,chercher,Conditionnel,Conditionnel présent,ils (elles),chercheraient,1,reviewed,
FR,chercher,Impératif,Impératif,je,-,1,reviewed,French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,chercher,Impératif,Impératif,tu,cherche,1,reviewed,
FR,chercher,Impératif,Impératif,"il (elle, on)",-,1,reviewed,French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,chercher,Impératif,Impératif,nous,cherchons,1,reviewed,
FR,chercher,Impératif,Impératif,vous,cherchez,1,reviewed,
FR,chercher,Impératif,Impératif,ils (elles),-,1,reviewed,French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,chercher,Subjonctif,Subjonctif présent,je,cherche,1,reviewed,
FR,chercher,Subjonctif,Subjonctif présent,tu,cherches,1,reviewed,
FR,chercher,Subjonctif,Subjonctif présent,"il (elle, on)",cherche,1,reviewed,
FR,chercher,Subjonctif,Subjonctif présent,nous,cherchions,1,reviewed,
FR,chercher,Subjonctif,Subjonctif présent,vous,cherchiez,1,reviewed,
FR,chercher,Subjonctif,Subjonctif présent,ils (elles),cherchent,1,reviewed,
FR,chercher,Indicatif,Passé Simple,je,cherchai,1,reviewed,
FR,chercher,Indicatif,Passé Simple,tu,cherchas,1,reviewed,
FR,chercher,Indicatif,Passé Simple,"il (elle, on)",chercha,1,reviewed,
FR,chercher,Indicatif,Passé Simple,nous,cherchâmes,1,reviewed,
FR,chercher,Indicatif,Passé Simple,vous,cherchâtes,1,reviewed,
FR,chercher,Indicatif,Passé Simple,ils (elles),cherchèrent,1,reviewed,
FR,chercher,Subjonctif,Subjonctif imparfait,je,cherchasse,1,reviewed,
FR,chercher,Subjonctif,Subjonctif imparfait,tu,cherchasses,1,reviewed,
FR,chercher,Subjonctif,Subjonctif imparfait,"il (elle, on)",cherchât,1,reviewed,
FR,chercher,Subjonctif,Subjonctif imparfait,nous,cherchassions,1,reviewed,
FR,chercher,Subjonctif,Subjonctif imparfait,vous,cherchassiez,1,reviewed,
FR,chercher,Subjonctif,Subjonctif imparfait,ils (elles),cherchassent,1,reviewed,
FR,croire,Indicatif,Présent,je,crois,1,reviewed,irregular paradigm; QA recommended
FR,croire,Indicatif,Présent,tu,crois,1,reviewed,irregular paradigm; QA recommended
FR,croire,Indicatif,Présent,"il (elle, on)",croit,1,reviewed,irregular paradigm; QA recommended
FR,croire,Indicatif,Présent,nous,croyons,1,reviewed,irregular paradigm; QA recommended
FR,croire,Indicatif,Présent,vous,croyez,1,reviewed,irregular paradigm; QA recommended
FR,croire,Indicatif,Présent,ils (elles),croient,1,reviewed,irregular paradigm; QA recommended
FR,croire,Indicatif,Futur,je,croirai,1,reviewed,irregular paradigm; QA recommended
FR,croire,Indicatif,Futur,tu,croiras,1,reviewed,irregular paradigm; QA recommended
FR,croire,Indicatif,Futur,"il (elle, on)",croira,1,reviewed,irregular paradigm; QA recommended
FR,croire,Indicatif,Futur,nous,croirons,1,reviewed,irregular paradigm; QA recommended
FR,croire,Indicatif,Futur,vous,croirez,1,reviewed,irregular paradigm; QA recommended
FR,croire,Indicatif,Futur,ils (elles),croiront,1,reviewed,irregular paradigm; QA recommended
FR,croire,Indicatif,Passé composé,je,ai cru,1,reviewed,irregular paradigm; QA recommended
FR,croire,Indicatif,Passé composé,tu,as cru,1,reviewed,irregular paradigm; QA recommended
FR,croire,Indicatif,Passé composé,"il (elle, on)",a cru,1,reviewed,irregular paradigm; QA recommended
FR,croire,Indicatif,Passé composé,nous,avons cru,1,reviewed,irregular paradigm; QA recommended
FR,croire,Indicatif,Passé composé,vous,avez cru,1,reviewed,irregular paradigm; QA recommended
FR,croire,Indicatif,Passé composé,ils (elles),ont cru,1,reviewed,irregular paradigm; QA recommended
FR,croire,Indicatif,Imparfait,je,croyais,1,reviewed,irregular paradigm; QA recommended
FR,croire,Indicatif,Imparfait,tu,croyais,1,reviewed,irregular paradigm; QA recommended
FR,croire,Indicatif,Imparfait,"il (elle, on)",croyait,1,reviewed,irregular paradigm; QA recommended
FR,croire,Indicatif,Imparfait,nous,croyions,1,reviewed,irregular paradigm; QA recommended
FR,croire,Indicatif,Imparfait,vous,croyiez,1,reviewed,irregular paradigm; QA recommended
FR,croire,Indicatif,Imparfait,ils (elles),croyaient,1,reviewed,irregular paradigm; QA recommended
FR,croire,Conditionnel,Conditionnel présent,je,croirais,1,reviewed,irregular paradigm; QA recommended
FR,croire,Conditionnel,Conditionnel présent,tu,croirais,1,reviewed,irregular paradigm; QA recommended
FR,croire,Conditionnel,Conditionnel présent,"il (elle, on)",croirait,1,reviewed,irregular paradigm; QA recommended
FR,croire,Conditionnel,Conditionnel présent,nous,croirions,1,reviewed,irregular paradigm; QA recommended
FR,croire,Conditionnel,Conditionnel présent,vous,croiriez,1,reviewed,irregular paradigm; QA recommended
FR,croire,Conditionnel,Conditionnel présent,ils (elles),croiraient,1,reviewed,irregular paradigm; QA recommended
FR,croire,Impératif,Impératif,je,-,1,reviewed,irregular paradigm; QA recommended; French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,croire,Impératif,Impératif,tu,crois,1,reviewed,irregular paradigm; QA recommended
FR,croire,Impératif,Impératif,"il (elle, on)",-,1,reviewed,irregular paradigm; QA recommended; French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,croire,Impératif,Impératif,nous,croyons,1,reviewed,irregular paradigm; QA recommended
FR,croire,Impératif,Impératif,vous,croyez,1,reviewed,irregular paradigm; QA recommended
FR,croire,Impératif,Impératif,ils (elles),-,1,reviewed,irregular paradigm; QA recommended; French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,croire,Subjonctif,Subjonctif présent,je,croie,1,reviewed,irregular paradigm; QA recommended
FR,croire,Subjonctif,Subjonctif présent,tu,croies,1,reviewed,irregular paradigm; QA recommended
FR,croire,Subjonctif,Subjonctif présent,"il (elle, on)",croie,1,reviewed,irregular paradigm; QA recommended
FR,croire,Subjonctif,Subjonctif présent,nous,croyions,1,reviewed,irregular paradigm; QA recommended
FR,croire,Subjonctif,Subjonctif présent,vous,croyiez,1,reviewed,irregular paradigm; QA recommended
FR,croire,Subjonctif,Subjonctif présent,ils (elles),croient,1,reviewed,irregular paradigm; QA recommended
FR,croire,Indicatif,Passé Simple,je,crus,1,reviewed,irregular paradigm; QA recommended
FR,croire,Indicatif,Passé Simple,tu,crus,1,reviewed,irregular paradigm; QA recommended
FR,croire,Indicatif,Passé Simple,"il (elle, on)",crut,1,reviewed,irregular paradigm; QA recommended
FR,croire,Indicatif,Passé Simple,nous,crûmes,1,reviewed,irregular paradigm; QA recommended
FR,croire,Indicatif,Passé Simple,vous,crûtes,1,reviewed,irregular paradigm; QA recommended
FR,croire,Indicatif,Passé Simple,ils (elles),crurent,1,reviewed,irregular paradigm; QA recommended
FR,croire,Subjonctif,Subjonctif imparfait,je,crusse,1,reviewed,irregular paradigm; QA recommended
FR,croire,Subjonctif,Subjonctif imparfait,tu,crusses,1,reviewed,irregular paradigm; QA recommended
FR,croire,Subjonctif,Subjonctif imparfait,"il (elle, on)",crût,1,reviewed,irregular paradigm; QA recommended
FR,croire,Subjonctif,Subjonctif imparfait,nous,crussions,1,reviewed,irregular paradigm; QA recommended
FR,croire,Subjonctif,Subjonctif imparfait,vous,crussiez,1,reviewed,irregular paradigm; QA recommended
FR,croire,Subjonctif,Subjonctif imparfait,ils (elles),crussent,1,reviewed,irregular paradigm; QA recommended
FR,entendre,Indicatif,Présent,je,entends,1,reviewed,
FR,entendre,Indicatif,Présent,tu,entends,1,reviewed,
FR,entendre,Indicatif,Présent,"il (elle, on)",entend,1,reviewed,
FR,entendre,Indicatif,Présent,nous,entendons,1,reviewed,
FR,entendre,Indicatif,Présent,vous,entendez,1,reviewed,
FR,entendre,Indicatif,Présent,ils (elles),entendent,1,reviewed,
FR,entendre,Indicatif,Futur,je,entendrai,1,reviewed,
FR,entendre,Indicatif,Futur,tu,entendras,1,reviewed,
FR,entendre,Indicatif,Futur,"il (elle, on)",entendra,1,reviewed,
FR,entendre,Indicatif,Futur,nous,entendrons,1,reviewed,
FR,entendre,Indicatif,Futur,vous,entendrez,1,reviewed,
FR,entendre,Indicatif,Futur,ils (elles),entendront,1,reviewed,
FR,entendre,Indicatif,Passé composé,je,ai entendu,1,reviewed,
FR,entendre,Indicatif,Passé composé,tu,as entendu,1,reviewed,
FR,entendre,Indicatif,Passé composé,"il (elle, on)",a entendu,1,reviewed,
FR,entendre,Indicatif,Passé composé,nous,avons entendu,1,reviewed,
FR,entendre,Indicatif,Passé composé,vous,avez entendu,1,reviewed,
FR,entendre,Indicatif,Passé composé,ils (elles),ont entendu,1,reviewed,
FR,entendre,Indicatif,Imparfait,je,entendais,1,reviewed,
FR,entendre,Indicatif,Imparfait,tu,entendais,1,reviewed,
FR,entendre,Indicatif,Imparfait,"il (elle, on)",entendait,1,reviewed,
FR,entendre,Indicatif,Imparfait,nous,entendions,1,reviewed,
FR,entendre,Indicatif,Imparfait,vous,entendiez,1,reviewed,
FR,entendre,Indicatif,Imparfait,ils (elles),entendaient,1,reviewed,
FR,entendre,Conditionnel,Conditionnel présent,je,entendrais,1,reviewed,
FR,entendre,Conditionnel,Conditionnel présent,tu,entendrais,1,reviewed,
FR,entendre,Conditionnel,Conditionnel présent,"il (elle, on)",entendrait,1,reviewed,
FR,entendre,Conditionnel,Conditionnel présent,nous,entendrions,1,reviewed,
FR,entendre,Conditionnel,Conditionnel présent,vous,entendriez,1,reviewed,
FR,entendre,Conditionnel,Conditionnel présent,ils (elles),entendraient,1,reviewed,
FR,entendre,Impératif,Impératif,je,-,1,reviewed,French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,entendre,Impératif,Impératif,tu,entends,1,reviewed,
FR,entendre,Impératif,Impératif,"il (elle, on)",-,1,reviewed,French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,entendre,Impératif,Impératif,nous,entendons,1,reviewed,
FR,entendre,Impératif,Impératif,vous,entendez,1,reviewed,
FR,entendre,Impératif,Impératif,ils (elles),-,1,reviewed,French imperative only uses tu / nous / vous; placeholder - used for unsupported slot
FR,entendre,Subjonctif,Subjonctif présent,je,entende,1,reviewed,
FR,entendre,Subjonctif,Subjonctif présent,tu,entendes,1,reviewed,
FR,entendre,Subjonctif,Subjonctif présent,"il (elle, on)",entende,1,reviewed,
FR,entendre,Subjonctif,Subjonctif présent,nous,entendions,1,reviewed,
FR,entendre,Subjonctif,Subjonctif présent,vous,entendiez,1,reviewed,
FR,entendre,Subjonctif,Subjonctif présent,ils (elles),entendent,1,reviewed,
FR,entendre,Indicatif,Passé Simple,je,entendis,1,reviewed,
FR,entendre,Indicatif,Passé Simple,tu,entendis,1,reviewed,
FR,entendre,Indicatif,Passé Simple,"il (elle, on)",entendit,1,reviewed,
FR,entendre,Indicatif,Passé Simple,nous,entendîmes,1,reviewed,
FR,entendre,Indicatif,Passé Simple,vous,entendîtes,1,reviewed,
FR,entendre,Indicatif,Passé Simple,ils (elles),entendirent,1,reviewed,
